property_id,source_name,price,surface,rooms,city,region,zone,municipalite,transaction_type,type,latitude,longitude,features,reliability_score,reliability_level,model_weight,is_outlier,suspected_duplicate,change_type,price_delta_pct,price_per_m2,scraped_at
tunisieannonce_7320f937cdc7,tunisieannonce,270000.0,115.0,3.0,El Manar 2,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,3 chambres à coucher|ascenseur|balcon|chauffage central|cuisine avec séchoir|s+3|salle d'eau|salle de bain|surface 115 mètres carrés,95,HIGH,1.5,False,False,new,,2347.83,2026-03-31T12:28:12.048155
tunisieannonce_72a0c47361ce,tunisieannonce,470000.0,600.0,4.0,Cite Ennkhilet,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,4 chambres|chauffage central|couvert|cuisine spacieuse|deux voitures|garage|garage couvert|grand terrain|palin pied|salon|villa,100,HIGH,1.5,False,False,unchanged,0.0,783.33,2026-03-29T11:33:57.488561
tunisieannonce_726c41a65c2a,tunisieannonce,950.0,100.0,2.0,Chatt Meriem,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,2 chambres|air conditioning by split|chauffage central|climatisation|cuisine agencée équipée|heating central|meuble|richly furnished|salle d'eau avec douche|salle de bain|salle à manger|salon|terrace|terrasse|terrasse vue mer|view mer|vue mer,100,HIGH,1.5,False,False,unchanged,0.0,9.5,2026-03-26T23:41:38.599696
tunisieannonce_7212aa40c6e8,tunisieannonce,260000.0,100.0,3.0,El Mourouj,TUNIS,north,El Mourouj,Sale,Apartment,36.7405,10.2042,ascenseur|chauffage central|climatisation|dressing|equipped kitchen|grand balcon|haut standing|heating central|parking|sechoir|separate bathroom|spacious salon|surfaces (s+2) /100m²|surfaces (s+3)/148 m²|three bedrooms|three climatiseurs,95,HIGH,1.5,False,False,unchanged,0.0,2600.0,2026-03-29T10:20:55.292111
tunisieannonce_72795fd7594f,tunisieannonce,600.0,75.0,3.0,Hammam Lif,TUNIS,north,Hammam Lif,Rent,Apartment,36.728,10.336,quiet location,85,HIGH,1.5,False,False,unchanged,0.0,8.0,2026-03-29T11:14:08.912979
tunisieannonce_721c5e93fdb8,tunisieannonce,1008.0,840.0,,Hammam Chatt,TUNIS,north,Hammam Chatt,Sale,Land,36.7036,10.3625,surface|terrain|volition commercial,80,GOOD,1.0,True,False,unchanged,0.0,1.2,2026-03-29T11:28:37.310427
tunisieannonce_724a23c7f09e,tunisieannonce,1600.0,40.0,3.0,Sidi Bousaid,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,bathroom|climatisation|kitchenette|meuble|small dryer|space|studio|two air conditioners,90,HIGH,1.5,True,False,unchanged,0.0,40.0,2026-03-26T23:10:03.522147
tunisieannonce_72e382cd0c3f,tunisieannonce,2600.0,110.0,2.0,La Soukra,TUNIS,north,La Soukra,Rent,Apartment,36.885212,10.245301,balcon|chauffage central|climatisation|climatisation en split|cuisine équipée|deux chambres à coucher avec dressing|meuble|salle d'eau|salle de bain|suite parentale|séchoir,100,HIGH,1.5,False,False,unchanged,0.0,23.64,2026-03-27T17:49:25.239832
tunisieannonce_723775c494f6,tunisieannonce,200000.0,92.0,1.0,Hammam Sousse,TUNIS,north,Hammam Sousse,Sale,Apartment,35.8592,10.59,500 meters from the beach|beach proximity|hammam|haut standing|high standing|never inhabited|new|registration fees (1%),100,HIGH,1.5,False,False,unchanged,0.0,2173.91,2026-03-29T10:21:57.863015
tunisieannonce_71f1326ded8d,tunisieannonce,23700.0,180.0,2.0,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,ascenseur|climatisation|climatisation centrale|hall de réception|meuble|open space|places au sous sol|salles d'eau,80,GOOD,1.0,True,False,unchanged,0.0,131.67,2026-03-31T13:53:35.418341
tunisieannonce_734cea8dd245,tunisieannonce,1300.0,2026.0,3.0,Ain Zaghouan,TUNIS,north,Zaghouan,Rent,Apartment,36.4025,10.1431,3 chambres à coucher|ascenseur|balcon|chauffage central|climatisation|climatiseur|cuisin|dressing|parking|salle de bain|salon|sechoir,75,GOOD,1.0,True,False,unchanged,0.0,0.64,2026-03-31T15:12:08.865500
tunisieannonce_7424f3276e72,tunisieannonce,340000.0,984.0,3.0,Cite Touristique,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,2s+3 chambres|compteurs délectricité|cuisine spacieuse bien équipée|dossier foncier réglé (titré e)|grand salon|jardin|jardin gazonné|l'eau|maison propre|prix raisonnable|proche de toute commodités nécessaire|salle à manger|salles d'eau|sécurisée|terrain de 984m2|terrasse|vue panoramique de la mer,100,HIGH,1.5,False,False,unchanged,0.0,345.53,2026-03-26T22:51:17.830265
tunisieannonce_73373a8583a6,tunisieannonce,1700.0,1000.0,,Sidi Daoud,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,1000 m²|façade magnifique sur la route principale|terrain|titre foncier urbaine individuel r+4,70,GOOD,1.0,True,False,unchanged,0.0,1.7,2026-03-29T10:38:31.730069
tunisieannonce_732c73bbb962,tunisieannonce,4500.0,5000.0,,El Aouina,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,terrain,75,GOOD,1.0,True,False,unchanged,0.0,0.9,2026-03-26T23:26:25.015759
tunisieannonce_734d597c8381,tunisieannonce,470.0,15.0,2.0,El Manar 1,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,douche|entrée indépendante|gaz de ville|meuble|meublé|salle d'eau|studio,100,HIGH,1.5,False,False,unchanged,0.0,31.33,2026-03-29T09:55:46.247974
tunisieannonce_7469e1fcaf0a,tunisieannonce,110000.0,339.0,3.0,Bizerte,TUNIS,north,Menzel Jemil,Sale,Land,37.237,9.91,surface 339 m²|terrain|vue mer|vue sur mer,100,HIGH,1.5,False,False,unchanged,0.0,324.48,2026-03-31T14:57:26.473220
tunisieannonce_7451938a31f5,tunisieannonce,740000.0,648.0,,Chatt Meriem,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,clôturé|plage|terrain|zone des villas,100,HIGH,1.5,False,False,unchanged,0.0,1141.98,2026-03-26T23:18:55.209729
tunisieannonce_746e8ed4cfd0,tunisieannonce,5000.0,300.0,,Charguia 1,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,access internet high-speed|internet high-speed|meuble|modulable|parking|places parking|spacious,70,GOOD,1.0,True,False,unchanged,0.0,16.67,2026-03-31T13:28:23.695717
tunisieannonce_73978a636162,tunisieannonce,2300.0,250.0,2.0,La Soukra,TUNIS,north,La Soukra,Sale,Land,36.885212,10.245301,arboré|bureau|chambre a coucher|chauffage central|climatisation|climatisation en split|coin de repas|cuisine|dressings|entrée de voitures|jardin|master suite|pelouse|piscine|salle de douche|salles d'eau|salon|suites|terrain|terrasse|villa,80,GOOD,1.0,True,False,unchanged,0.0,9.2,2026-03-29T11:01:56.090760
tunisieannonce_73624e6e4d89,tunisieannonce,3600.0,300.0,1.0,Hammamet,TUNIS,north,Hammamet,Rent,Villa,36.4,10.6167,elevator|garden|jardin|parking|piscine|pool,90,HIGH,1.5,False,False,new,,12.0,2026-03-31T14:51:56.083787
tunisieannonce_7511fbd498a4,tunisieannonce,2200.0,150.0,3.0,Carthage,TUNIS,north,Carthage,Rent,Villa,36.8536,10.3256,chauffage central|climatisation|climatisation split-système|cuisine équipée|dressing|four|hotte|parking|patio|place de parking|plaque|salle de bain|salle de douche|salon|terrasse|trois chambres à coucher,90,HIGH,1.5,False,False,new,,14.67,2026-03-31T12:30:05.389507
tunisieannonce_751e7a0e3bbe,tunisieannonce,314550.0,233.0,,Hammam Sousse,TUNIS,north,Hammam Sousse,Sale,Land,35.8592,10.59,clôturé|deux façades|jumelé|terrain,100,HIGH,1.5,False,False,unchanged,0.0,1350.0,2026-03-27T17:54:29.187441
tunisieannonce_75205b1f6b0e,tunisieannonce,4000.0,160.0,2.0,Cite Jardins,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,2 salles d'eau|4 bureaux|ascenseur|climatisation|climatisation centrale|meuble|parking|places de parking au sous sol|salle de réunion,90,HIGH,1.5,True,False,unchanged,0.0,25.0,2026-03-26T23:47:12.727330
tunisieannonce_74d090929fc4,tunisieannonce,5500.0,250.0,3.0,Gammart,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,ascenseur|chambre à coucher avec dressing|chauffage central|climatisation|climatisation centrale|cuisine entièrement équipée|deux places de parking|four|hotte|lave-linge|lave-vaisselle|machine à café|meuble|meublé|micro-ondes|parking|patio immobilier tunisie|plaque|réfrigérateur|salle d'eau|salle de bain|salle à manger|salon avec balcon|suite de service avec placard et salle de douche|suite parentale avec dressing et salle de bain|séchoir|troisième chambre aménagée en séjour|vue mer|vue sur mer,80,GOOD,1.0,True,False,new,,22.0,2026-03-31T15:23:09.627467
tunisieannonce_74eee9721bf2,tunisieannonce,600000.0,900.0,,Sedghiane,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,clôture|garage|permis de bâtir|soned & steg|terrain,100,HIGH,1.5,False,False,unchanged,0.0,666.67,2026-03-26T23:20:27.055128
tunisieannonce_75c69583caea,tunisieannonce,2300.0,2026.0,3.0,Marsa Ennassim,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chauffé|climatisé|cuisine equipée|entrée indépendante|meuble|salle d'eau pour les invités|salle de bain commune|salon-salle à manger|terrasse|trois chambres à coucher,100,HIGH,1.5,False,False,unchanged,0.0,1.14,2026-03-29T13:01:14.727793
tunisieannonce_752f9c889aa9,tunisieannonce,220000.0,90.0,3.0,El Mourouj,TUNIS,north,El Mourouj,Sale,Apartment,36.7405,10.2042,2 chambres a couchée|2 climatiseur|balcon|caméra de surveillance|chauffage central|climatisation|cuisine bien équipe|haut standing|parking|place de parking|salle d'eau|salon,100,HIGH,1.5,False,False,unchanged,0.0,2444.44,2026-03-29T14:46:44.791847
tunisieannonce_7470bdeb24c5,tunisieannonce,750.0,80.0,1.0,Riadh Landlous,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,climatisation|entrée commune|jardin|rez de jardin|s plus 1 neuf|villa,90,HIGH,1.5,False,False,unchanged,0.0,9.38,2026-03-29T10:34:25.515348
tunisieannonce_75749c49a955,tunisieannonce,450.0,50.0,1.0,Ariana,TUNIS,north,Ariana Ville,Rent,Commercial,36.866011,10.193923,2 pièces|meme le transport|pres tt commodité|salle d'eau privée|transport libre,85,HIGH,1.5,False,False,unchanged,0.0,9.0,2026-03-29T11:18:35.870540
tunisieannonce_747f5c867050,tunisieannonce,660.0,90.0,2.0,Denden,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,s+2au|villa,85,HIGH,1.5,False,False,unchanged,0.0,7.33,2026-03-31T12:58:20.500422
tunisieannonce_75d5311f5a49,tunisieannonce,6000.0,500.0,6.0,Gammart,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,abri pour voitures|chambre de service|garden|jardin|piscine|swimming pool,100,HIGH,1.5,False,False,unchanged,0.0,12.0,2026-03-26T23:24:21.881340
tunisieannonce_7681c41f8106,tunisieannonce,6000.0,2026.0,3.0,Marsa Safsaf,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,jardin|jardin suspendu|terrasse|vue dégagée,80,GOOD,1.0,True,False,unchanged,0.0,2.96,2026-03-31T14:52:38.928848
tunisieannonce_7610cb972a8e,tunisieannonce,165000.0,90.0,3.0,Hedi Chaker,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,84 m2 net au titre|90 m2|ascenseur|au deuxième (02) étage|chauffage central|climatisation|climatiseurs|retapé|s+3|sans ascenseur|très bien ensoleillé,100,HIGH,1.5,False,False,unchanged,0.0,1833.33,2026-03-29T09:47:20.799684
tunisieannonce_7695291b4dfc,tunisieannonce,24000.0,130.0,2.0,Cite Jardins,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,3 places de parking|4 magasins|5 pieces of bureaux|access to a terrace|ascenseur|climatisation|climatisation central|elevator|jardin|kitchenette|meuble|open space|open space modulable|parking|salle d'archive|staircase|terrace|terrasse|two blocs sanitaires,80,GOOD,1.0,True,False,unchanged,0.0,184.62,2026-03-31T15:00:32.287454
tunisieannonce_75cf896dcfe7,tunisieannonce,1650.0,100.0,2.0,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,balcon|chauffage central|climatisation|cuisine équipée|deux chambres à coucher|dressing|four|gardiennage|haut standing|hotte|meuble|parking|place de parking sous sol|plaque|salle de douche|syndic,90,HIGH,1.5,False,False,unchanged,0.0,16.5,2026-03-31T15:00:54.488568
tunisieannonce_7601bf5318e2,tunisieannonce,250000.0,269.0,3.0,Ezzouhour 4,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,balcon|certificat de propriété en règle|cuisine aménagée avec un terrasse|salle de bain avec douche|spacious étage de villa|terrasse|three chambres à coucher,100,HIGH,1.5,False,False,unchanged,0.0,929.37,2026-03-31T13:51:05.503419
tunisieannonce_75f4d021bc6e,tunisieannonce,1250.0,118.0,3.0,Zone Hoteliere,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,baies vitrées front mer|chauffage central|climatisation|espace vert|front de mer|haut standing|meuble|parasols nominatifs|plage privée|terrasse|terrasses|vue de mer,80,GOOD,1.0,True,False,new,,10.59,2026-03-31T15:10:48.802674
tunisieannonce_760b08a8d412,tunisieannonce,2200.0,250.0,4.0,Nouvelle Ariana,TUNIS,north,Ariana Ville,Rent,Commercial,36.866011,10.193923,chauffage central|cinq pièces|climatisation|climatisation en split système|cuisine|entrée indépendante|garage|hall d'entrée|jardin|petit jardin|placards de rangement|salle d'eau|salle de bain|terrasse,90,HIGH,1.5,False,False,unchanged,0.0,8.8,2026-03-31T14:26:19.557436
tunisieannonce_76779bcb42ae,tunisieannonce,1700.0,1000.0,,Sidi Daoud,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,façade magnifique|route principale|terrain,80,GOOD,1.0,True,False,unchanged,0.0,1.7,2026-03-29T14:45:31.229615
tunisieannonce_75e4f1b73c61,tunisieannonce,1300.0,85.0,2.0,Sidi Daoud,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcon|cellier|cuisine|deux chambres à coucher|parking|place de parking|salle de bain|salon,90,HIGH,1.5,False,False,unchanged,0.0,15.29,2026-03-31T14:08:46.389264
tunisieannonce_76fec8e4ed83,tunisieannonce,150.0,2025.0,1.0,Cite Ennasr 1,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,appartements|courte durée|longue durée|meuble|meublé|studios|vide|villas,85,HIGH,1.5,True,False,unchanged,0.0,0.07,2026-03-26T23:44:28.379006
tunisieannonce_77f3e222bd16,tunisieannonce,700.0,60.0,1.0,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcon|chambre à coucher|chauffage central|cuisine indépendante|salle de bain|salon|séchoir,90,HIGH,1.5,False,False,unchanged,0.0,11.67,2026-03-29T11:23:54.649999
tunisieannonce_7717eb2ec0c3,tunisieannonce,565000.0,680.0,1.0,Bou Mhel,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,3 chambres|coin repas|grande cuisine équipée|placards|salle d'eau|salle de bain|salon|studio aménagé|terrain|villa,100,HIGH,1.5,False,False,unchanged,0.0,830.88,2026-03-31T14:19:14.208805
tunisieannonce_77d6797dfecd,tunisieannonce,4900.0,,,Riadh Landlous,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,price per square meter 820 dinars|route nationale 8|terrain r+6,40,LOW,0.5,True,False,unchanged,0.0,,2026-03-29T14:47:37.731447
tunisieannonce_780c217c7b38,tunisieannonce,1800.0,70.0,1.0,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,climatisation|climatiser|meuble,90,HIGH,1.5,False,False,unchanged,0.0,25.71,2026-03-29T11:14:38.265519
tunisieannonce_7713978df36c,tunisieannonce,2100.0,80.0,1.0,El Aouina,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,ascenseur|chauffage central|climatisée|double ascenseur|machine a laver|meuble|meublé|micro onde|plasma|wifi,100,HIGH,1.5,False,False,unchanged,0.0,26.25,2026-03-29T11:13:33.388988
tunisieannonce_77d3f8adda96,tunisieannonce,999.0,70.0,3.0,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,chambre à coucher avec dressing|chauffage central|climatisation|cuisine fermée bien équipée (plaque/hotte/four)|salon avec balcon|sde chauffage central climatisation,100,HIGH,1.5,False,False,unchanged,0.0,14.27,2026-03-29T13:02:45.605347
tunisieannonce_774439851962,tunisieannonce,900.0,70.0,1.0,Nouvelle Ariana,TUNIS,north,Ariana Ville,Rent,Villa,36.866011,10.193923,bathroom with shower|chauffage central|dressing room|heating central|kitchen,100,HIGH,1.5,False,False,unchanged,0.0,12.86,2026-03-26T16:36:25.273805
tunisieannonce_7795c5f3eac1,tunisieannonce,1700.0,160.0,4.0,El Menzah 6,TUNIS,north,El Menzah,Rent,Apartment,36.8528,10.1703,ascenseur|balcon|cellier|chambre à coucher|cuisine équipée|salle d'eau|salle de bain|sechoir,85,HIGH,1.5,False,False,unchanged,0.0,10.62,2026-03-31T13:29:08.836417
tunisieannonce_77a0d605d3de,tunisieannonce,1500.0,140.0,3.0,Cite Plein Air,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,chauffage central|climatisation|climatiseurs|cuisine équipée|dressing|salle d'eau|salle de bain commune|salle à manger|salon|trois chambres à coucher,90,HIGH,1.5,False,False,new,,10.71,2026-03-31T14:16:42.331678
tunisieannonce_78d80a1e4abe,tunisieannonce,5435.0,233.0,4.0,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,233 m²|ascenseur|centralized air conditioning|climatisation|excellent condition|first floor|four large rooms|grand hall|ideal location at the lake's edge|network cabling|polyvalent|residence exclusively professional|spacious|three independent offices|two kitchenettes|two water points|very bright,90,HIGH,1.5,False,False,unchanged,0.0,23.33,2026-03-31T15:22:57.255038
tunisieannonce_788f2fdc68c1,tunisieannonce,750000.0,935.0,2.0,Kalaat Landlous,TUNIS,north,Kalaat Landlous,Sale,Land,37.054,10.152,environnement résidentiel calme et sécurisé|gazon|jardin|piscine|surface bâtie|terrain,100,HIGH,1.5,False,False,unchanged,0.0,802.14,2026-03-31T15:01:26.088685
tunisieannonce_7980e59739b9,tunisieannonce,1200.0,120.0,1.0,Sidi Daoud,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chambre à coucher|cuisine|jardin|meuble|meublé|s+1|salle de douche|salon,100,HIGH,1.5,False,False,unchanged,0.0,10.0,2026-03-26T16:00:08.763400
tunisieannonce_781a1505120d,tunisieannonce,150000.0,342.0,,Bir El Jedey,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,papiers réglos|possibilité de construction d'une villa ou des bungalows|superficier|terrain|vue zembra et zembreta,100,HIGH,1.5,False,False,unchanged,0.0,438.6,2026-03-29T12:34:08.928143
tunisieannonce_78fa608ad33c,tunisieannonce,470000.0,990.0,,Khazroun,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,superficie|terrain|titre de propriété individuel,85,HIGH,1.5,False,False,unchanged,0.0,474.75,2026-03-31T13:27:03.908530
tunisieannonce_78992835ae97,tunisieannonce,13805.0,510.0,3.0,Berge Du Lac,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,front_lac|habitation|surface_area|terrain|title_individual|titre_individuels_en_regle,90,HIGH,1.5,True,False,unchanged,0.0,27.07,2026-03-29T11:57:24.417077
tunisieannonce_7893564b2e7b,tunisieannonce,10500.0,340.0,,Berge Du Lac,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,chauffage central|chauffe-eau électrique|climatisation|four bathrooms|heating central|open space|parking|three parking places|two kitchenettes|view,70,GOOD,1.0,True,False,unchanged,0.0,30.88,2026-03-31T12:33:35.218757
tunisieannonce_797fd6c9d053,tunisieannonce,1240.0,32.0,,Sidi Daoud,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,terrain|titre foncier urbain individuel r+2,80,GOOD,1.0,True,False,unchanged,0.0,38.75,2026-03-26T15:58:32.564883
tunisieannonce_78bc2bc50481,tunisieannonce,1035.0,300.0,,Chatt Meriem,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,chatt mariem|rmila|vue de mer,70,GOOD,1.0,True,False,new,,3.45,2026-03-31T12:24:42.546716
tunisieannonce_788d450d1375,tunisieannonce,3000.0,300.0,1.0,Cite Du Stade,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chauffage central|climatisation|heating central|parking|piscine|place parking|pool,100,HIGH,1.5,False,False,unchanged,0.0,10.0,2026-03-26T23:14:23.725696
tunisieannonce_7a228c70aba6,tunisieannonce,221000.0,340.0,,La Mannouba,TUNIS,north,Mannouba,Sale,Land,36.8097,10.0928,electricity|gas|terrain|title|water,85,HIGH,1.5,False,False,unchanged,0.0,650.0,2026-03-31T14:59:09.642757
tunisieannonce_7a775a0c30b5,tunisieannonce,2600.0,720.0,,Jardins D'El Menzah,TUNIS,north,El Menzah,Sale,Land,36.8528,10.1703,bathroom|chambre de service|chauffage central|climatisation|climatisers|garage|garden|heating central|jardin|kitchen|local technique|room service|shower|terrace|terrasse,65,GOOD,1.0,True,False,unchanged,0.0,3.61,2026-03-29T09:51:14.032766
tunisieannonce_7a66cd9fc5a3,tunisieannonce,850.0,2026.0,3.0,El Manar 2,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,emplacement stratégique|immeuble calme|meuble|proche de toutes les commodités|propre et bien sécurisé|route principale,80,GOOD,1.0,True,False,new,,0.42,2026-03-31T12:36:47.537739
tunisieannonce_79ef314bece1,tunisieannonce,4000.0,170.0,1.0,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,balcons|chambre de service|chambre de service avec salle de douche|chauffage central|climatisation|climatisation en split|cuisine équipée avec séchoir|débarras|garage|garage pour deux voitures|grand salon|meuble|salle d'eau pour les invités|salle de bain commune|salle à manger|sous-sol privé|spacious étage|trois chambres à coucher avec dressings,100,HIGH,1.5,False,False,unchanged,0.0,23.53,2026-03-26T23:27:35.369794
tunisieannonce_7ab9396ade75,tunisieannonce,180000.0,161.0,2.0,Kelibia,TUNIS,north,Kelibia,Sale,Land,36.8472,11.0944,2 chambres|cuisine|double salon|garage|plain pied|salle de bain|terrain|villa,100,HIGH,1.5,False,False,unchanged,0.0,1118.01,2026-03-29T14:48:06.396875
tunisieannonce_7a762aed8f6c,tunisieannonce,2200.0,177.0,1.0,La Soukra,TUNIS,north,La Soukra,Rent,Villa,36.885212,10.245301,balcon|chambres à coucher|chauffage central|climatisation|cuisine équipée|dressing|duplex|jardin|parking|place de parking abritée|salle d'eau|salle de bain|salle de bain privative|salle à manger|salon|suite parentale,90,HIGH,1.5,False,False,unchanged,0.0,12.43,2026-03-31T14:36:38.415724
tunisieannonce_7a78f2f1a0ac,tunisieannonce,430000.0,400.0,4.0,Borj El Amri,TUNIS,north,Borj El Amri,Sale,Villa,36.7189,9.9425,"2 pièces|2 salon|3 salle d'eau|4 chambres|chauffage central|chauffe-eau installé|compteurs individuels (steg, sonede, gaz de ville)|cuisine|douche à l'italienne|entrée jardin|entrée voiture (espaces pour 2 voitures)|grand débarras|grand placard mural|grande cour|grande cuisine|jardin|placard mural|quartier tranquille et résidentiel|salle d'eau|studio indépendant|villa|wc",100,HIGH,1.5,False,False,unchanged,0.0,1075.0,2026-03-29T11:41:09.532682
tunisieannonce_7a8d02abe76b,tunisieannonce,950.0,38.0,,Cite Ennasr 1,TUNIS,north,Jebel Jelloud,Rent,Other,36.7667,10.1833,2eme étage|ascenseur|parking|rénové|s plus,80,GOOD,1.0,False,False,unchanged,0.0,25.0,2026-03-31T15:59:04.442343
tunisieannonce_7a06d1bd650a,tunisieannonce,150000.0,60.0,2.0,Hammamet,TUNIS,north,Hammamet,Sale,Other,36.4,10.6167,balcon|hst|s,100,HIGH,1.5,False,False,unchanged,0.0,2500.0,2026-03-27T15:57:13.127660
tunisieannonce_7aa095e6319a,tunisieannonce,130000.0,77.0,2.0,El Mourouj,TUNIS,north,El Mourouj,Sale,Apartment,36.7405,10.2042,2 chambres à coucher|2 minutes du métro|cuisine|excellent emplacement|grande séchoir|parking|place de parking pour voiture|résidence propre et sécurisée|salle de bain|salon + balcon|terminus du métro|titre de propriété individuel,95,HIGH,1.5,False,False,unchanged,0.0,1688.31,2026-03-31T12:59:55.823917
tunisieannonce_7b89280925ae,tunisieannonce,1600.0,112.0,2.0,Cite Jardins,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,2 chambres a coucher|appartement s+2 neuf|ascenseur|chauffage central|cuisine avec séchoir|douche à l'italienne|jardin|meuble|parking|place de parking au sous sol|salon|terrasse,100,HIGH,1.5,False,False,unchanged,0.0,14.29,2026-03-27T18:01:04.449759
tunisieannonce_7adda5861dd2,tunisieannonce,5000.0,250.0,2.0,Gammart,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,2 pièces débarras|chambre de service|chambres luxueuses|chauffage au sol|climatisation|climatiseur dans chaque pièce|coin bureau|cuisine équipée|douche à l'extérieur|duplex meublé|fibre optique|grande bibliothèque|loyer : 5000 dt|meuble|parasol|salle d'eau d'invités|salle à manger|salon|salon dété|studio chauffeur ou personnel|terrasse|terrasse bordée de verdure|terrasse donnant sur toutes les suites,90,HIGH,1.5,False,False,new,,20.0,2026-03-31T12:52:23.083843
tunisieannonce_7abfb2fb8f20,tunisieannonce,2300.0,140.0,4.0,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcon|chambre à coucher|cuisine équipée|dressing|parking|place de parking sous-sol|salle d'eau invités|salle de bain commune|salon|suite parentale|séchoir,90,HIGH,1.5,False,False,unchanged,0.0,16.43,2026-03-29T10:50:41.156453
tunisieannonce_7b84bd1ab71f,tunisieannonce,1200.0,100.0,2.0,Borj El Baccouche,TUNIS,north,Jebel Jelloud,Rent,Other,36.7667,10.1833,2ème étage|bref je dix bien prés tt commodité|meuble|semi meublé,95,HIGH,1.5,False,False,unchanged,0.0,12.0,2026-03-29T09:54:35.069522
tunisieannonce_7b3ca2e23885,tunisieannonce,290000.0,160.0,3.0,Tunis Belvedere,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,café|café & cuisine|chaîne alimentaire|four à bois|franchise|idéal pour investisseur|local équipé & opérationnel|loyer|projet restauration clé en main|restaurant|terrasse|zone stratégique,100,HIGH,1.5,False,False,unchanged,0.0,1812.5,2026-03-27T18:06:33.961708
tunisieannonce_7b80f613901f,tunisieannonce,370000.0,154.0,1.0,Bou Mhel,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,balcon|chambres à coucher|chauffage central|climatisation|climatiseurs|cuisine équipée|dressing|parking|place de parking sous-sol|salle d'eau|salle de bain commune|séchoir,95,HIGH,1.5,False,False,unchanged,0.0,2402.6,2026-03-31T13:45:38.107471
