property_id,source_name,price,surface,rooms,city,region,zone,municipalite,transaction_type,type,latitude,longitude,features,reliability_score,reliability_level,model_weight,is_outlier,suspected_duplicate,scraped_at
tunisieannonce_8b60994e8e5d,tunisieannonce,1700.0,111.0,1,El Mourouj,TUNIS,north,El Mourouj,Rent,Villa,36.7405,10.2042,3 chambres a coucher|chauffage central|cuisine|grand salon|salle a manger|salle de bain|villa,85,HIGH,0.0,False,,
tunisieannonce_8b168c85598c,tunisieannonce,130000.0,117.0,3,Ksar Said,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,duplex|salle d'eau|salle de bain|wb1283,95,HIGH,0.0,False,,
tunisieannonce_8ba2d8c8f7d3,tunisieannonce,390.0,18.0,,El Manar 1,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,18m2|bureautique|centre alyssa|centre commercial|clinique|commercial|local commercial manar|prix 390dt,75,GOOD,0.0,False,,
tunisieannonce_8b3ab9b7633e,tunisieannonce,101010.0,737.0,3,Hammamet,TUNIS,north,Hammamet,Sale,Land,36.4,10.6167,chambre|chauffage central|climatisation|cuisine bien aménagée|dressing|jardin|parking|piscine|place de parking|salle de bain|salon salle a manger|suite composée|système de climatisation|terrasse|trois chambres a coucher,95,HIGH,0.0,False,,
tunisieannonce_8ae77316d3e7,tunisieannonce,320000.0,,,El Ksibi,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,compteur électrique installé|puits privé|route goudronnée|terrain clôturé,45,LOW,0.0,False,,
tunisieannonce_8c76ec7e9c5b,tunisieannonce,2600.0,108.0,3,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,accueil|bureau de direction|h+2|haut standing|kitchenette|parking|pièce|place de parking au sous sol|salle d'eau|surface_area,85,HIGH,0.0,False,,
tunisieannonce_8bbaaa3a3f4e,tunisieannonce,4500.0,500.0,4,La Mannouba,TUNIS,north,Mannouba,Sale,Commercial,36.8097,10.0928,500 m²|aménagement fonctionnel et adapté aux activités éducatives et formatives|centre de formation|centre de langues|college privé|crèche|excellent visibility|jardin|jardin denfants|local commercial,85,HIGH,0.0,True,,
tunisieannonce_8be318ae414f,tunisieannonce,354000.0,62.0,2,Jardins De Carthage,TUNIS,north,Carthage,Sale,Apartment,36.8536,10.3256,chambre à coucher|cuisine|jardin|s1|salon,95,HIGH,0.0,False,,
tunisieannonce_8c247d43e0cb,tunisieannonce,2700.0,180.0,3,Cite Du Stade,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chauffage central|climatisation|climatisation split-système|cuisine|deux chambres à coucher avec dressings|entrée indépendante|garage|meuble|patio|salle de bain|salon|suite parentale,85,HIGH,0.0,False,,
tunisieannonce_8c132be7aa2e,tunisieannonce,24000.0,200.0,,Kelibia,TUNIS,north,Kelibia,Sale,Land,36.8472,11.0944,terrain,85,HIGH,0.0,False,,
tunisieannonce_8bd751145455,tunisieannonce,2200.0,160.0,3,Cite Du Stade,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcon|chambres|chauffage central|climatisation|cuisine équipée|dressing|parking|patio|place de parking en sous-sol|salle d'eau|salle de bain|suite parentale,85,HIGH,0.0,False,,
tunisieannonce_8c20cf8eeb71,tunisieannonce,1800.0,90.0,2,Riadh Landlous,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,haut standing|high standing|short-term rental,85,HIGH,0.0,False,,
tunisieannonce_8baad15ab910,tunisieannonce,2600.0,,2,Ain Zaghouan,TUNIS,north,Zaghouan,Rent,Apartment,36.4025,10.1431,chauffage|climatisation|cuisine équipée|deux chambres à coucher|dressing|parking|place parking|salle d'eau|salle de bain suite parentale|salon/salle à manger|séchoir|terrasse,80,GOOD,0.0,False,,
tunisieannonce_8ce056272e95,tunisieannonce,190000.0,110.0,2,Borj Louzir,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,chauffage central|climatisation|cuisine équipée|deux chambres à coucher|place pour voiture|salle d'eau|salon|terrasse,95,HIGH,0.0,False,,
tunisieannonce_8cc7cd94e0ea,tunisieannonce,18000.0,850.0,1,Cite Jardins,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,bureau de direction|chauffage central|climatisation|climatisation en split système|four bureaux|garage|hall de réception|heating central|jardin|kitchenette|meuble|open space|reception|six bureaux|three salles deau|two salles d'eau|two salles deau|two voitures,85,HIGH,0.0,True,,
tunisieannonce_8cbb2a111668,tunisieannonce,820000.0,540.0,2,Hammamet,TUNIS,north,Hammamet,Sale,Land,36.4,10.6167,chambres à coucher|coupoles|cuisine|dressing|garden|high ceiling|jardin|large salon|parking|piscine|pool|salle d'eau|salle à manger|salles de bain|suites parentale|terrasse|voûtes|véranda,95,HIGH,0.0,False,,
tunisieannonce_8ccfd5708583,tunisieannonce,700.0,50.0,2,Cite Essaada (Riadh Andalous),TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,banquette|chambre avec dressing|climatisation|climatiseur chaud-froid|compteurs sonede et steg indépendants|cuisine|hall|studio|toilettes+ douche à l'italienne|véranda,85,HIGH,0.0,False,,
tunisieannonce_8cdfaedd158c,tunisieannonce,6000.0,,3,Bizerte,TUNIS,north,Menzel Jemil,Sale,Land,37.237,9.91,terrain,80,GOOD,0.0,False,,
tunisieannonce_8cb1891a2309,tunisieannonce,300000.0,370.0,,Mnihla,TUNIS,north,Mnihla,Sale,Land,36.8648,10.1021,clôture|terrain|zone sécurisée|zone très calme,85,HIGH,0.0,False,,
tunisieannonce_8c8e7e1d9e79,tunisieannonce,700.0,40.0,2,Ezzahra,TUNIS,north,Ezzahra,Rent,Commercial,36.743,10.308,local commercial,85,HIGH,0.0,False,,
tunisieannonce_8d7c8d60f747,tunisieannonce,1400.0,60.0,3,Jardins De Carthage,TUNIS,north,Carthage,Rent,Apartment,36.8536,10.3256,balcon|chauffage central|chauffage central extérieur|climatisation|cuisine séparée|dressing|jardin|meuble|parking|place de parking au sous-sol|salle de douche|séchoir,85,HIGH,0.0,False,,
tunisieannonce_8d9cbec39b84,tunisieannonce,245000.0,977.0,,Bou Ali,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,"cadre naturel paisible|construire une résidence secondaire|culture d'oliviers, de raisins, de grenadiers, d'amandiers, ainsi qu'aux cultures maraîchères|emplacement stratégique|quartier rural calme et sécurisé|terrain agricole nu|terre fertile|électricité à proximité",85,HIGH,0.0,False,,
tunisieannonce_8d7bca4b6548,tunisieannonce,2000.0,190.0,2,El Aouina,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,190 square meters|storage,85,HIGH,0.0,False,,
tunisieannonce_8d7e1fc8e14b,tunisieannonce,165000.0,,3,El Manar 1,TUNIS,north,Jebel Jelloud,Sale,Other,36.7667,10.1833,ascenseur|calme|residence|sans ascenseur|sécurisée|tercéième étage,80,GOOD,0.0,False,,
tunisieannonce_8d31f9bfd885,tunisieannonce,3800.0,500.0,3,El Manar 1,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,3 chambres à coucher|caméras de surveillance|chambre|cuisine|deux accès de 2 rue différentes|deux garages|garage|jardin|pièce et débarras|rez-de-jardin: un séjour qui ouvre sur le jardin|salle d'eau|salle de bain (baignoire et douche)|salle de douche|salle à manger|salon|spacious villa|suite parentale avec dressing et salle de bain (avec une baignoire et douche)|système d'alarme|séjour|vue panoramique sur tunis,85,HIGH,0.0,False,,
tunisieannonce_8d8cab88b6e1,tunisieannonce,1500.0,200.0,3,Khezama Ouest,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,air conditioning|balcony|bathroom|chauffage central|climatisation|dressers|entrance for car|heating central|spacious salon|three bedrooms|well-equipped kitchen,85,HIGH,0.0,True,,
tunisieannonce_8cf13bd34c9e,tunisieannonce,1500.0,45.0,4,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,45m²|ac climatiseurs|berges du lac|bien aménager|climatisation|équipé,85,HIGH,0.0,False,,
tunisieannonce_8d07f2dd30fc,tunisieannonce,4000.0,285.0,2,El Aouina,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,285 mètres carrées|emplacement stratégique|local commercial|orientation optimale|proche des commodités|proche des transports|vu bien visible|zone bien mouvementé,85,HIGH,0.0,False,,
tunisieannonce_8ce9d73294cb,tunisieannonce,500.0,,3,Bir Bouregba,TUNIS,north,Jebel Jelloud,Rent,Land,36.7667,10.1833,arboré|climatisation|climatisation réversible|fireplace|garden|jacuzzi|jardin|meuble|piscine|pool|view,80,GOOD,0.0,False,,
tunisieannonce_8ea448746671,tunisieannonce,4900.0,65.0,,Jardins De Carthage,TUNIS,north,Carthage,Sale,Commercial,36.8536,10.3256,"64,40m2|commercial|good passage|height under ceiling of 7 meters|jardin|location in the heart of Carthage gardens|mezzanine possible|potential for modern and optimized space|spacious",75,GOOD,0.0,True,,
tunisieannonce_8d8a88d6777c,tunisieannonce,6500.0,500.0,3,Gammart,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chambre|cuisine|four|hotte|jardin|patio|piscine|placards|plaques_de_cuisson|salle_a_Manger|salle_d'eau|salle_de_bain|salle_de_douche|salon|suite_parentale|terrasse,85,HIGH,0.0,False,,
tunisieannonce_8dd8c17c5a98,tunisieannonce,11000.0,450.0,2,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chambre avec dressing et salle de douche|chambre de service|cuisine moderne et équipée|deuxième salon|dressing|dressing room|garage|grand jardin|jardin|piscine|salle d'eau|salle de bain|salle à manger|salles de bain|salon|suite parentale|suites juniors|séjour indépendant|terrasse|villa,85,HIGH,0.0,False,,
tunisieannonce_8e700834de77,tunisieannonce,1207.0,671.0,,Nouvelle Ariana,TUNIS,north,Ariana Ville,Sale,Land,36.866011,10.193923,commodités|constructible|emplacement stratégique|opportunité rare|r+2|surface|titre foncier individuel|zone dynamique,75,GOOD,0.0,True,,
tunisieannonce_8e3939fa0296,tunisieannonce,231500.0,421.0,,Borj Cedria,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,421 m²|accès rapide|attestation de propreté|authenticité garantie|eau|eclairage public|emplacement de choix|environnement privilégié|façades principales orientées vers le sud-est|forme carrée|gaz|lotissement deolm|luminosité optimale|nouvelle autoroute|proximité de l'hôtel caribbean|quartier de logements haut de gamme|r+2|terrain résidentiel|titre foncier individuel|trottoir et chaussée|type isolé|télécom|viabilisation complète|zone touristique de borj-cédria|électricité,85,HIGH,0.0,False,,
tunisieannonce_8e5ae426d5b1,tunisieannonce,450.0,70.0,1,El Mourouj,TUNIS,north,El Mourouj,Rent,Apartment,36.7405,10.2042,residentiel|studio,85,HIGH,0.0,False,,
tunisieannonce_8e3edd4a8576,tunisieannonce,1300.0,2026.0,2,Cite Du Stade,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,cuisine|deux chambres à coucher|entrée indépendante|salle de bain|salon lumineux,85,HIGH,0.0,True,,
tunisieannonce_8e0e394ea5d0,tunisieannonce,225000.0,90.0,2,Ain Zaghouan,TUNIS,north,Zaghouan,Sale,Apartment,36.4025,10.1431,chaudière|chauffage central|climatisation|climatiseurs|cuisine indépendante|deux chambres à coucher|four électrique|hotte aspirante|plaque chauffante|salle de douche|salon|séchoir,95,HIGH,0.0,False,,
tunisieannonce_8dbe5220ae12,tunisieannonce,150000.0,100.0,2,Hammam Lif,TUNIS,north,Hammam Lif,Sale,Land,36.728,10.336,2 chambres|cuisine équipée|garage|salle de bain|salon|terrain|terrasse|villa,95,HIGH,0.0,False,,
tunisieannonce_8ea0c356781a,tunisieannonce,950.0,50.0,1,Jardins D'El Menzah,TUNIS,north,El Menzah,Rent,Apartment,36.8528,10.1703,ascenseur|baignoire|chambre a coucher|chauffage central|climatisation|cuisine|frais de location|gardiennage|gaz de ville|jardin|parking|parking sous-sol|salle d'eau|salon|syndic,85,HIGH,0.0,False,,
tunisieannonce_8ecbefd5aded,tunisieannonce,895000.0,430.0,3,Nouvelle Ariana,TUNIS,north,Ariana Ville,Sale,Land,36.866011,10.193923,garage|jardin|s+3|studio|terrain|villa,95,HIGH,0.0,False,,
tunisieannonce_8fbb9cb55cfd,tunisieannonce,1000.0,100.0,2,Borj El Baccouche,TUNIS,north,Jebel Jelloud,Rent,Other,36.7667,10.1833,5mn du marché|lycée pilote|meuble|prés|semi-meublé|station métro|tt commodité|zone urbain nord,85,HIGH,0.0,False,,
tunisieannonce_8f0982a54795,tunisieannonce,240000.0,200.0,,Sidi Ali El Hattab,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,eau disponible|terrain commercial|électricité disponible,85,HIGH,0.0,False,,
tunisieannonce_8ec99f8d132d,tunisieannonce,550000.0,530.0,2,Kerkouane,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,caméras de surveillance|garden|jardin|piscine|pool|sondage d'eau|système photovoltaïque,95,HIGH,0.0,False,,
tunisieannonce_8f0aeabc6001,tunisieannonce,4000.0,280.0,1,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chambre de service|chauffage|climatisation|climatisation centrale|cuisine équipée|salle d'eau invités|salle de bain avec jacuzzi|salle de douche|suite parentale|séchoir|terrasse|vue sur lac,85,HIGH,0.0,False,,
tunisieannonce_8ecbfa533b2e,tunisieannonce,242000.0,242.0,,Riadh Landlous,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,construire|emplacement|investissement|orientation|surface_area|terrain,85,HIGH,0.0,False,,
tunisieannonce_8f43f19e07ed,tunisieannonce,2500.0,130.0,2,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,hall|kitchenette|open space|parking|pieces|place de parking|salle de bain,85,HIGH,0.0,False,,
tunisieannonce_8ea808a8efa0,tunisieannonce,1500.0,420.0,2,Hammamet,TUNIS,north,Hammamet,Sale,Villa,36.4,10.6167,abri pour les voitures|chauffage central|climatisation|climatiseurs|jardin|jardin gazonné|piscine|pool|portail électrique|salle de douche|terrasse,85,HIGH,0.0,True,,
tunisieannonce_8f1481905024,tunisieannonce,10000.0,2023.0,2,Gammart,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,buanderie|chambre de service|garage|garden|jardin|kitchenette|piece de stockage|piscine|pool|salle de bain|salon|terrasse,85,HIGH,0.0,False,,
tunisieannonce_8fd94d9d2bad,tunisieannonce,1000.0,100.0,1,Cite Afh,TUNIS,north,Jebel Jelloud,Rent,Other,36.7667,10.1833,ascenseur|elevator|iptv|piscine|swimming pool|wifi,85,HIGH,0.0,False,,
tunisieannonce_9143024237e6,tunisieannonce,150.0,80.0,1,Marsa Erriadh,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,"Goulette|Marsa Sidi Bousaied|airport|bathroom|bedroom with double bed, dressing room|chauffage central|cleaning service|climatisation|commerces|dishes, utensils, microwave, refrigerator, freezer, coffee maker, washing machine|guarded 24h/24h|haut standing|heating central and air conditioning|hypermarket Carrefour des Berges du Lac|ideal location|internet wifi high speed|kitchen independent|living room with sofa bed, desk, TV satellite DVD|possibility for 4 people including house linen|possibility to send other photos|rent from 55 dinars per night depending on season and duration|residence of high standing|restaurants fast food|spacious f2|table with 4 chairs|transports|two night tables",85,HIGH,0.0,False,,
tunisieannonce_908554ae27b5,tunisieannonce,7700.0,650.0,,Charguia 1,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,650 m²|aménager|bureaux indépendants|centre dappels|parking|places de parking|école,75,GOOD,0.0,True,,
tunisieannonce_910fbfbaa7c9,tunisieannonce,2100.0,60.0,3,El Kantaoui,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,calming|convivial architecture|haut standing|meuble|modern architecture|never inhabited|new apartment|piscine|private|proximity to amenities|secure|swimming pool,85,HIGH,0.0,False,,
tunisieannonce_90bb7826d89b,tunisieannonce,225000.0,65.0,1,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,"65 m²|chambre à coucher|cuisine américaine moderne|cuisine équipée (plaque, hotte, four)|emplacement stratégique|menuiserie de qualité|revêtement moderne|s+1|salle de douche à litalienne contemporaine|salon lumineux",95,HIGH,0.0,False,,
tunisieannonce_9011524dfd50,tunisieannonce,1500.0,170.0,3,El Aouina,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,balcon|chauffage central|climatisation|cuisine bien équipée|deux climatiseurs|dressing au couloir|grand salon salle à manger|plaque hotte et four|salle de bain|trois chambres à coucher|une chambre avec dressing,85,HIGH,0.0,False,,
tunisieannonce_9010e9829052,tunisieannonce,7000.0,324.0,,Berge Du Lac,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,bien gardé et sécurisé|bloc sanitaire homme et femme|bureaux|climatisation|climatisation centrale|fibre optique|kitchenette|meuble|open space|reception,75,GOOD,0.0,True,,
tunisieannonce_8fdd4ccb710a,tunisieannonce,2300.0,160.0,3,Jardins De Carthage,TUNIS,north,Carthage,Rent,Apartment,36.8536,10.3256,balcon|chambres à coucher|chauffage central|climatisation|climatisation en split|cuisine|dressing|jardin|parking|place de parking|salle de bain|salle de douche|salon|suite parentale|séchoir,85,HIGH,0.0,False,,
tunisieannonce_913f955e6d72,tunisieannonce,950.0,90.0,2,Chatt Meriem,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,2 chambres|chauffage central|climatisation|cuisine agencée équipée|haut standing|luxueux s+2 standing|meuble|richement meublé|salle de bain|salon|terrasse,85,HIGH,0.0,False,,
tunisieannonce_914475bca569,tunisieannonce,1400.0,130.0,,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,bloc sanitaires|climatisation|climatisation chaud /froid|hall|kitchenette|meuble|three rooms,75,GOOD,0.0,True,,
tunisieannonce_90f61c240531,tunisieannonce,480000.0,480.0,3,Sousse Khezama,TUNIS,north,Sidi El Heni,Sale,Apartment,35.6756,10.3106,3 chambres à coucher|appartement|chauffée|climatisé|cuisine équipée avec séchoir|double ascanceur|khzema|parking|place parking au sous sol|s+3|salle d'eau|salle de bain avec baignoire|salon spacieux & lumineux,95,HIGH,0.0,False,,
tunisieannonce_918f79289c5d,tunisieannonce,350000.0,350.0,,Cite Jaouhara,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,entré indépandant|garage|jardin|s+0|studio|titré|villa,85,HIGH,0.0,False,,
tunisieannonce_9177503ea620,tunisieannonce,2000.0,107.0,,Berge Du Lac,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,cloisons|equipment|local commercial|organisation optimal des espaces|possibility to negotiate the reprise of existing equipment|zonea high visibility,75,GOOD,0.0,True,,
tunisieannonce_91a2b2a2bc0d,tunisieannonce,650000.0,237.0,2,El Medina,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,1er étage|bathroom|cave|chambre de service|chambre sur le toit|cour|cuisine|douche et toilette|débarras|kitchen|piece sur le toit|rez-de-chaussée|réez de chaussée|salle de bain|salle à manger|salon|sejour|suite parentale|three bedrooms,95,HIGH,0.0,False,,
tunisieannonce_91b6757e8d50,tunisieannonce,101010.0,614.0,,Hammamet,TUNIS,north,Hammamet,Sale,Land,36.4,10.6167,chambre|chauffage central|climatisation|cuisine bien aménagée|deux chambres a coucher|dressing|jardin|parking|piscine|place de parking|salle de bain|salon salle a manger|suite composée|système de climatisation|terrasse,85,HIGH,0.0,False,,
tunisieannonce_9161b7fb8933,tunisieannonce,650.0,,1,Borj Louzir,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,2 chambres à coucher|cuisine|grand balcon|salle d'eau|salle de bain|salon|séchoir,80,GOOD,0.0,False,,
tunisieannonce_917fd52d7f1b,tunisieannonce,450000.0,175.0,4,El Menzah 5,TUNIS,north,El Menzah,Sale,Villa,36.8528,10.1703,chambres à coucher|cuisine|espace buanderie|patio|s+4|salle de bain|salon|sejour|séchoir|terrasse,95,HIGH,0.0,False,,
tunisieannonce_91975d0559a8,tunisieannonce,329550.0,535.0,,Kalaa El Kebira,TUNIS,north,Kalaa El Kebira,Sale,Land,35.8697,10.5544,oliviers|terrain agr|titre foncier,85,HIGH,0.0,False,,
tunisieannonce_918c17c891ea,tunisieannonce,350000.0,382.0,,Raoued,TUNIS,north,Raoued,Sale,Land,36.908,10.2,3 bedrooms|bathroom|bel emplacement|comfortable habitation|entrance for cars|good orientation|grand garden|jardin|kitchen|placards|quiet neighborhood|salon|spacious villa|surface covered|terrain|title foncier individuel,85,HIGH,0.0,False,,
tunisieannonce_91787b327f3c,tunisieannonce,6672.0,344.0,,Mosque Erraoudha,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,appartements|foncier|haut standing|permis de construire|potentiel de développement|projet résidentiel prestigieux|qualité de vie|rentabilité|terrain|élégance,75,GOOD,0.0,True,,
tunisieannonce_91bd532fe109,tunisieannonce,500000.0,480.0,2,Hammam Sousse Gharbi,TUNIS,north,Hammam Sousse,Sale,Land,35.8592,10.59,hannm|jardin|neuf|salle d'eau|salle de bain|surface couvert|terrain|terrasse|villa,95,HIGH,0.0,False,,
tunisieannonce_928c86653c41,tunisieannonce,5000.0,60.0,3,Carthage,TUNIS,north,Carthage,Rent,Other,36.8536,10.3256,gérance libre|local|matériels|superficie 60m²,85,HIGH,0.0,True,,
tunisieannonce_929960d0e382,tunisieannonce,550.0,70.0,2,Ezzahra,TUNIS,north,Ezzahra,Rent,Apartment,36.743,10.308,meuble|meublé|studio,85,HIGH,0.0,False,,
tunisieannonce_926f1effc2ce,tunisieannonce,2000.0,300.0,4,Essanhaji,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,dépôt|garage,85,HIGH,0.0,False,,
tunisieannonce_91ccd4bbc38a,tunisieannonce,840000.0,840.0,,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,840 m²|cadre privilégié|lotissement privé|placement|projet résidentiel|terrain,85,HIGH,0.0,False,,
tunisieannonce_91ea892e9eb0,tunisieannonce,700000.0,375.0,4,Cite Touristique,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,1er étage surf|2 suites parentale avec salle de bain|3 suites|barbakious parking|chambre parentale|cuisine équipée et aménagée|dossier foncière règlé|grande terrasse|haut standing|jardin|jardin gazonné|parking|piscine|salle d'eau|salle à manger|salon|surface couverte|surface de terrain|terrasse|terrasse de vue dégagée|villa,95,HIGH,0.0,False,,
tunisieannonce_9298561954e2,tunisieannonce,480000.0,200.0,4,Riadh Landlous,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,balcon|chauffage central|climatisation|cuisine équipée|dressing|gardiennage|parking|place de parking|quatre chambres à coucher|salle de bain|salle deau pour les invités|salle à manger|salon|syndic|séchoir,95,HIGH,0.0,False,,
tunisieannonce_920097b0c386,tunisieannonce,900.0,100.0,2,Hergla,TUNIS,north,Hergla,Rent,Apartment,36.0333,10.5,6 appartements|TV chaines internationales|appartement côté mer|beau jardin privatif|chambre à coucher à grand lit|climatisation|climatiseur chaux et froid|cuisine bien équipée|grande salle de séjour|jardin|parking|place de parking devant la résidence|salle de bain,85,HIGH,0.0,False,,
tunisieannonce_91c91ac06a9f,tunisieannonce,450000.0,150.0,2,Ain Zaghouan,TUNIS,north,Zaghouan,Sale,Apartment,36.4025,10.1431,balcon|chauffage central|climatisation|climatiseurs|cuisine équipée|deux chambres à coucher|place privative|salle de bain|salle à manger|salon|suite parentale|séchoir,95,HIGH,0.0,False,,
tunisieannonce_926b62ae3e42,tunisieannonce,980000.0,120.0,1,Chatt Meriem,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,haut standing|piscine|parking|climatisation|terrasse,95,HIGH,0.0,False,,
tunisieannonce_91dde6132682,tunisieannonce,750000.0,,3,Berge Du Lac,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,balcon|chauffage climatisation|climatisation|cuisine moderne|dressing intégrés|four|hotte|micro-ondes|parking|place parking|plaque|salles d'eau privatives|salon spacieux et lumineux|suite parentales|séchoir,80,GOOD,0.0,False,,
tunisieannonce_a747b25778e9,tunisieannonce,2800.0,54.0,1,Chotrana 2,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,grand dépôt au sous sol|salle d'eau,85,HIGH,0.0,False,,
tunisieannonce_9341566120c5,tunisieannonce,1900.0,100.0,2,Jardins De Carthage,TUNIS,north,Carthage,Rent,Apartment,36.8536,10.3256,balcon|bedroom|haut standing|jardin|kitchen|parking|patio|shower|under-sol parking,85,HIGH,0.0,False,,
tunisieannonce_93128ae2ece0,tunisieannonce,1400.0,200.0,1,Kelibia,TUNIS,north,Kelibia,Rent,Villa,36.8472,11.0944,maison s3 indépendant,85,HIGH,0.0,False,,
tunisieannonce_9305d75c4883,tunisieannonce,1700.0,32.0,,Sidi Daoud,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,terrain|titre foncier urbaine individuel r+2,75,GOOD,0.0,True,,
tunisieannonce_93281af11bc3,tunisieannonce,1200.0,70.0,2,Rades,TUNIS,north,Rades,Rent,Commercial,36.7782,10.2815,fond de commerce,85,HIGH,0.0,False,,
tunisieannonce_933ce3074ea0,tunisieannonce,145000.0,315.0,,Soliman,TUNIS,north,Soliman,Sale,Land,36.7,10.4833,lotissement|surface|terrain|titre de propriété individuel,85,HIGH,0.0,False,,
tunisieannonce_930b6882da33,tunisieannonce,650000.0,,,Borj El Amri,TUNIS,north,Borj El Amri,Sale,Land,36.7189,9.9425,3la kayess|9rib|t3ed|terrain,45,LOW,0.0,False,,
tunisieannonce_932d2374ac34,tunisieannonce,360.0,70.0,2,La Mannouba,TUNIS,north,Mannouba,Rent,Other,36.8097,10.0928,,85,HIGH,0.0,False,,
tunisieannonce_92c971ee2d2f,tunisieannonce,570.0,50.0,3,Cite Afh,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,2 chambres|2 douches|2 sallons|2wc|4 chambres|4 nuitées minimum|5 nuitées minimum|climatisée|cuisine spacieux|douche|jardin|kitchenette|meuble|parking|parking pour 3 voitures|petit balcon|richement meuble|richement meublé|villa climatisée|wc,85,HIGH,0.0,False,,
tunisieannonce_92bbb6754dd1,tunisieannonce,1100.0,300.0,2,Hammamet,TUNIS,north,Hammamet,Sale,Land,36.4,10.6167,abri de voiture|grand jardin|jardin|piscine|pool|terrasse,85,HIGH,0.0,True,,
tunisieannonce_9511ef5bbe30,tunisieannonce,200000.0,115.0,2,Sousse Khezama,TUNIS,north,Sidi El Heni,Sale,Villa,35.6756,10.3106,appartement|cuisine|deux chambres|s+2|salle d'eau avec douche|surface,95,HIGH,0.0,False,,
tunisieannonce_930ee5285e41,tunisieannonce,1000.0,400.0,3,Ain Zaghouan,TUNIS,north,Zaghouan,Sale,Land,36.4025,10.1431,abri pour les voitures|appartement s+1 avec terrasse|appartement s+2|grand jardin|jardin|studio s+1|terrasse|villa s+3,85,HIGH,0.0,True,,
tunisieannonce_935f124b51d8,tunisieannonce,550.0,70.0,2,Ezzahra,TUNIS,north,Ezzahra,Rent,Apartment,36.743,10.308,meuble|meublé|studio,85,HIGH,0.0,False,,
